Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-08-28;Schubert TM et al.;12.08.2026;12.08.2026;BMJ Open;2026;Narrative Expositionstherapie in der Hausarztpraxis nach Intensivbehandlung machbar;Qualitative Studie mit 15 Hausärzten, die an einer randomisierten Kontrolltrialstudie (PICTURE) zur Kurzzeitintervention gegen posttraumatische Belastungsstörung nach Intensivpflege teilnahmen.;"Hausärzte sehen Narrative Expositionstherapie (NET-PC) als relevant und implementierbar an, berichten aber von hohem Zeit- und Organisationsaufwand; 78 % benötigen besseres Training und Supervision; die Intervention ist in Hausarztpraxen unter optimierten Bedingungen machbar.";Deutschland und UK, vergleichbare Hausarztstrukturen, primärärztliche Finanzierung;42586728;https://pubmed.ncbi.nlm.nih.gov/42586728/
2026-08-28;Applewhite B et al.;10.08.2026;10.08.2026;BMJ Ment Health;2026;Kreative Kunsttherapien könnten Zugang für schwarze Jugendliche mit psychischen Störungen verbessern;Qualitative Multizenterstudie mit 20 schwarzen jungen Menschen (16–24 Jahre) und 15 Klinikern in 5 englischen NHS-Trusts zu Erfahrungen und potenzieller Eignung von Kunsttherapien als kulturell angepasste Behandlungsform.;"Kunsttherapien (Musik, Tanz, Drama) werden als emotional regulierend, zugänglich und kulturell bedeutsam wahrgenommen; Haupthindernisse sind Unterfinanzierung, Stigma und mangelnde kulturelle Kompetenz im NHS; Empfehlung: frühe Integration in Versorgungspfade (z.B. CAMHS) mit Schulung des Personals.";UK, NHS-Struktur vergleichbar mit deutschem Versorgungsprinzip kultursensibler Behandlung;42575560;https://pubmed.ncbi.nlm.nih.gov/42575560/
2026-08-28;Störkel LM et al.;05.08.2026;06.08.2026;BMC Psychiatry;2026;Modular kompetenzorientierte Psychotherapie reduziert Fixierung und Isolierung in der Psychiatrie;Retrospektive Analyse von 15.361 stationären Fällen an zwei deutschen psychiatrischen Kliniken (2022–2024), vergleich zwischen Standort mit neuer MCP-Implementierung und Standort mit Standardbehandlung.;"An der MCP-Standort sank die Wahrscheinlichkeit von Fixierungen signifikant (p<0,05), die Dauer von Fixierungen und Isolierungen nahm ab; Seclusion-Dauer zeigte stärkere Verbesserung als am Kontrollstandort; Übergriffe sanken deskriptiv ohne Anstieg von Sicherheitsvorfällen.";Deutschland, deutsche Universitätskliniken, vergleichbare Datendokumentation und Behandlungsstandards;42557550;https://pubmed.ncbi.nlm.nih.gov/42557550/
2026-08-27;Lebrat M et al.;21.08.2026;21.08.2026;JMIR Public Health Surveill;2026;Mental-Health-First-Aid-Training erhöhte Wissen und Verhalten bei Beamten um 14 Punkte;Französische Querschnittsumfrage unter 4.679 Beamten untersuchte Wissenslücken zu psychischen Störungen und den Nutzen von Mental Health First Aid (MHFA)-Training.;"Mittleres Wissen-Einstellung-Verhalten-(KAB)-Gesamtscore 82,88/120 (marginal). MHFA-Trainierte (11,65%) erreichten 95,56 versus 81,21 (p<0,001); höhere Scores in Wissen (33,31 vs 31,04), Einstellung (34,35 vs 29,10) und Verhalten (27,87 vs 21,06; alle p<0,001). Effekt erhalten über 12 Monate, aber mit zeitlichem Rückgang.";Frankreich, öffentlicher Dienst und Sektor-übergreifende Schulungsinfrastruktur vergleichbar;42628032;https://pubmed.ncbi.nlm.nih.gov/42628032/
2026-08-27;Janes E et al.;21.08.2026;21.08.2026;BMC Pediatr;2026;Adoptierte Kinder zeigen schlechtere psychische Gesundheitsergebnisse;Walisische Schulumfrage verglich psychische Gesundheit und Wohlbefinden von Kindern in Pflegefamilien, Verwandtenpflege und Adoptivfamilien mit der Allgemeinbevölkerung.;"Von 129.761 Kindern hatten 2.384 Pflegeerfahrung. Adoptierte Kinder (n=335) zeigten höhere SDQ-Gesamtschwierigkeiten, höhere Internalising- und Externalising-Schwierigkeiten, depressivere Symptome und niedrigere Wohlbefindenswerte als alle anderen Gruppen; Pflegekinder hatten bessere Ergebnisse als Adoptierte, aber schlechtere als in Verwandtenpflege.";Großbritannien, vergleichbares Schulsystem und Pflegegesetzgebung wie deutsche Länder;42625167;https://pubmed.ncbi.nlm.nih.gov/42625167/
2026-08-27;Mueller J et al.;17.08.2026;17.08.2026;BMJ Open;2026;Elterntraining in Nordmazedonien und Moldau verbessert emotionale Probleme;Hybrid-Effectiveness-Implementation-Studie prüft adaptiertes Parenting for Lifelong Health (PLH) Programm für Jugendliche und Eltern in Südosteuropa auf emotionale Funktionsfähigkeit, Familienbeziehungen und Lebensqualität.;"Protokoll einer zukünftigen RCT mit 660 Jugendlichen (10-14 Jahre) in zwei Ländern; primäre Outcomes emotionale Probleme, Familienfunktionieren, Erziehungspraktiken, Lebensqualität. Hybrid-Design mit ökonomischer Evaluierung und gemischten Methoden-Prozessevaluation geplant. Noch keine Ergebnisse verfügbar.";Südosteuropa mit vergleichbarer Ressourcenlage und Familienunterstützungsstrukturen;42608044;https://pubmed.ncbi.nlm.nih.gov/42608044/
2026-08-27;Henking C et al.;04.08.2026;13.08.2026;Eur J Public Health;2026;Soziale Klasse und Einkommen sind Hauptprädiktoren für depressive Verschlechterung;Britische Kohortenstudie analysierte Faktoren für psychische Verschlechterung in mittlerem Alter (26-42 Jahre) mittels Random-Forest und logistischer Regression.;"Arbeiterklasse-Herkunft (OR 1,53; CI 1,27-1,85) und höchstes Einkommensquintil im Alter 34 waren stärkste Prädiktoren. Vorhergesagte Wahrscheinlichkeit für Verschlechterung 2,5-mal höher bei ungünstiger vs. günstiger sozialer Konstellation (28% vs. 11%). Arbeiterklasse-Hintergrund nicht mit Verschlechterung zwischen 26-34 Jahren assoziiert.";Großbritannien, ähnliche Einkommensdaten und Verlaufsuntersuchungen wie deutsche Kohortenstudien;42595394;https://pubmed.ncbi.nlm.nih.gov/42595394/
2026-08-27;Hipolito G et al.;Sept. 2026;10.08.2026;Int J Lang Commun Disord;2026;Selektiver Mutismus: Trainingsdefizite und Versorgungslücken in NHS zeigen Implementierungsproblem;UK-weite Umfrage von 201 Therapeuten (81% Sprachtherapeuten, 11% klinische Psychologen) dokumentierte Trainingslücken und Variabilität in der Versorgung von Kindern mit Selektivem Mutismus.;"Nur 15% erhielten SM-Training während ihrer Berufsqualifikation; 85% benötigten zusätzliche Schulung. 75% hatten Interventionen durchgeführt, hauptsächlich in Schulen mit Eltern/Lehrern. Große Variabilität in Interventionsdosierung trotz evidenzbasierter Komponenten (Exposition, Beziehungsaufbau, Kontrollübertragung, Psychoedukation).";Großbritannien, NHS-Struktur und Fachkräfte vergleichbar mit deutschen Systemen;42574093;https://pubmed.ncbi.nlm.nih.gov/42574093/
2026-08-27;Nilsson M et al.;04.08.2026;04.08.2026;BMJ Open Qual;2026;Feedback-informed Treatment verkürzte Therapiedauer in Psychiatrie;Schwedische Studie prüfte, ob Feedback-informed Treatment (FIT) mit Outcome Rating Scale in ambulanter Psychiatrie die Therapiedauer und Wartezeiten verbessert.;FIT-Klinik reduzierte Therapiedauer signifikant (B=-0,019, p<0,001), Wartezeiten blieben stabil, während Kontrollklinik steigende Wartezeiten zeigte (Interaktionseffekt p=0,028). Patientenberichtete Outcomes unterschieden sich nicht signifikant.;Skandinavien, vergleichbare öffentliche Gesundheitssysteme und ambulante Versorgungsstruktur;42551969;https://pubmed.ncbi.nlm.nih.gov/42551969/
2026-08-26;Deighan O et al.;20.08.2026;25.08.2026;Ir Med J;2026;Irische Kinderpsychiater kennen Rezeptgebührenbefreiung nicht – 61% unwissend;Querschnittstudie bei 57 irischen Kinder- und Jugendpsychiatern zum Wissen über das Long-Term Illness Scheme (kostenlose Psychopharmaka).;61% (35/57) waren unwissend über Alterskriterien, erstattete Medikationen oder dass nur Fachärzte einleiten dürfen. Barrieren: mangelnde Schulung, restriktive Kriterien, Burnout, administrative Last. Fachleute fehlt Wissensvermittlung zur Gebührenbefreiung.;Irland, HSE-finanziertes Programm, Schnittstellenproblem zwischen Wissen und Zugang;42640384;https://pubmed.ncbi.nlm.nih.gov/42640384/
2026-08-26;Griffin E et al.;01.07.2026;25.08.2026;Health Promot Int;2026;Männer nach Suizidtrauer 1,57× häufiger suizidal, Peer-Support hilft;Irische Bevölkerungsumfrage (2.413 durch Suizid Verlorene) zu psychischer Belastung, Suizidgedanken und Rolle von wahrgenommenem sozialen Support.;Männer berichteten aktuell 1,57-fach höhere Suizidgedanken (95% KI 1,25–1,97), 1,31-fach Selbstverletzungsgedanken (1,09–1,57), 1,35-fach Suizidgedanken zur Trauer (1,13–1,60). Hohe wahrgenommene Unterstützung schützte beide Geschlechter vor psychischen und Suizidfolgen.;Irland, nationale Postvention für Trauernde;42639837;https://pubmed.ncbi.nlm.nih.gov/42639837/
2026-08-26;Georgiades A et al.;20.08.2026;24.08.2026;Schizophr Bull;2026;Maladaptive Bewältigung erhöht Rückfallrisiko in Erstpsychose um 6%;Longitudinale Studie mit 269 Erstpsychose-Patienten zu Bewältigungsstilen und Rückfall, Halluzinationen, Wahn, Funktionsfähigkeit über 12 Monate.;Maladaptive Bewältigung: OR 1,06 für Rückfall in 12 Monaten (95% KI 1,00–1,12), OR 1,07 für Halluzinationen, OR 1,07 für Wahn. Adaptive Bewältigung OR 0,96 für Halluzinationen, OR 0,95 für Wahn. Machine-Learning zeigte maladaptive Bewältigung als stärkster Prädiktor (AUC 0,770).;Großbritannien, Early-Intervention-Services für Psychose;42636462;https://pubmed.ncbi.nlm.nih.gov/42636462/
2026-08-25;Tromp E et al.;13.08.2026;19.08.2026;Ned Tijdschr Geneeskd;2026;73% der Todesfälle nach psychosozialer Meldung: Früherkennung und Koordination unzureichend;Retrospektive Audit (17 Gemeinden Utrecht 2018–2024): Personen mit öffentlicher psychosozialer Meldung (n=7.172) und nachfolgende forensische Leichenöffnung (n=155).;"73% bereits bei Meldung in einer oder mehreren Diensten bekannt; 33% mit wiederholten Meldungen. 70% der später verstorbenen starben innerhalb eines Jahres nach letzter Meldung, überwiegend nicht-natürliche Ursachen. Psychiatrische Probleme 70% der Meldungen.";"Niederlande (öffentliche Gesundheit), vergleichbar Deutschland; Prävention und Koordination in Schnittstellen zentral.";42614038;https://pubmed.ncbi.nlm.nih.gov/42614038/
2026-08-25;Oeltjen LK et al.;11.08.2026;18.08.2026;BMC Health Serv Res;2026;Peer Support in Krisendiensten reduziert Eskalation und erhöht Sicherheit;Qualitative Studie mit 25 Personen, die Kriseneinsätze erlebt haben (mobil oder ambulant), zur Erfahrung von Krisenintervention mit und ohne Genesungsbegleiter.;Empathisches Zuhören, ruhige Kommunikation und transparente Erklärungen wurden als unterstützend beschrieben. Genesungsbegleiter wurden überwiegend positiv wahrgenommen – ihre gelebte Erfahrung vermittelte Authentizität und Hoffnung. Polizeieinsätze waren ambivalent: teils beruhigend, teils eskalierend.;"Deutsche Krisendienste (Ländersache), ähnliche Struktur Bremen; Kostenträger Bundeszuschuss/Länder.";42608682;https://pubmed.ncbi.nlm.nih.gov/42608682/
2026-08-25;Kovacs R et al.;17.08.2026;17.08.2026;BMJ Open;2026;Migrantinnen und Migranten: 59% weniger Früherkennung perinataler Erkrankungen;Populationsbasierte Kohorte (404.043 Mütter, 391.068 Väter) zur Ungleichheit in Früherkennung, Behandlung und Zeitverzögerung bei perinatalen Erkrankungen nach Migrationsstatus in Schweden.;Bei außernordisch geborenen Eltern: Erkennung 5,3 Prozentpunkte niedriger für Mütter (59% unter Baseline 9,0%), 2,5 Punkte für Väter (48% unter 5,2%). Bei Diagnose: 12,1 Punkte weniger Behandlung bei Müttern, 7,6 bei Vätern. Zeitverzögerung Diagnose–Behandlung klein.;"Schweden (Sozialversicherung), vergleichbar deutsches Versicherungssystem; Datenproblem auch in Deutschland.";42608046;https://pubmed.ncbi.nlm.nih.gov/42608046/
2026-08-25;Stannard S et al.;14.08.2026;14.08.2026;BMJ Open;2026;Frühe Schulprobleme: Kleine Reduktion späteren Angst- und Depressionsrisikos;Populationsbasierte Datenverknüpfung (236.165 Jungen, 224.462 Mädchen) in Wales: Wirkung hypothetischer Interventionen (Sure Start + kostenlose Schulmahlzeiten) auf Angst/Depression im Alter 13–18.;"2,8% der Jungen und 7,2% der Mädchen mit Angstdiagnose; 2,7% und 6,4% mit Depression. Schulische Benachteiligung (Leistung, Fehlzeiten, Ausschluss) assoziiert mit höherem Angst-/Depressionsrisiko. Hypothetische kombinierte Intervention: 0,6–1,6% absolute Reduktion Angst (Jungen), 0,3–0,5% (Mädchen); 0,4% Depression (Mädchen).";"Wales, vergleichbar Deutschland; public data linkage wie SAIL nicht vorhanden.";42601093;https://pubmed.ncbi.nlm.nih.gov/42601093/
2026-08-25;Hostrup KL et al.;Aug. 2026;13.08.2026;Int J Ment Health Nurs;2026;Person-zentrierte Gruppe fördert Recovery: Belonging, Hoffnung, Empowerment;Qualitative Längsschnittstudie (n=17, 12-Wochen-Intervention Discovery + Guided Self-Determination, Interviews post und 3 Monate später) zur Wirkung auf Recovery-Prozess.;Intervention förderte persönliche Recovery über alle CHIME-Kategorien (Connectedness, Hope, Identity, Meaning, Empowerment). Peers vermittelten Zugehörigkeitsgefühl, Vertrauen, gegenseitiges Verständnis. Offenheit über psychische Erkrankung stieg. Dauerhafter Effekt nur mit weiterer professioneller Unterstützung.;"Dänemark (Region Nord), ähnliche Versorgungsstruktur; Peer-Support Teil Recovery-Modelle.";42591019;https://pubmed.ncbi.nlm.nih.gov/42591019/
2026-08-25;Cooper SE et al.;11.08.2026;11.08.2026;BMJ Ment Health;2026;Sprachbarrieren und Kulturkompetenz hindern ethnische Minderheiten an Neurodevelopmental-Diagnostik;Mixed-Methods-Studie (n=264 Online-Befragung, 9 Fokusgruppen) zu Hürden beim Zugang zu ADHS/Autismus-Diagnostik für ethnische Minderheiten aus Sicht von 264 Fachpersonen in England.;Vier Barrieren identifiziert: (1) Sprache und Verständnisprobleme, (2) fragmentierte Pfade und digitale Hürden, (3) begrenzte Elternkenntnis, (4) kulturelle Normen und Stigma. Unbewusste Vorurteile beeinflussen Überweisungsentscheidungen. Strategien: kulturell angepasste Kommunikation, Community-Engagement, flexible Assessment.;"England (NHS), ähnliche Struktur Deutschland; Kostenträger GKV, Zugang durch niedergelassene und ambulante Psychiater.";42580809;https://pubmed.ncbi.nlm.nih.gov/42580809/
